URI-Source,Source,URI-Target,Target,Levenshtein,Jaccard,Jaro-Winkler,Metric-LCS,NGram
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00296,Ropivacaine,0.45454545454545453,0.36363636363636365,0.0,0.5454545454545454,0.3636363744735718,0.42500001192092896
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01591,Solifenacin,0.45454545454545453,0.36363636363636365,0.5598484873771667,0.5454545454545454,0.40909093618392944,0.5
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00943,Zalcitabine,0.45454545454545453,0.36363636363636365,0.7095959186553955,0.5454545454545454,0.40909093618392944,0.3499999940395355
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00622,Nicardipine,0.45454545454545453,0.5454545454545454,0.6595959663391113,0.4545454545454546,0.40909093618392944,0.6600000262260437
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01469,Acetorphine,0.45454545454545453,0.5,0.6818181872367859,0.5454545454545454,0.40909093618392944,0.2888889014720917
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00289,Atomoxetine,0.45454545454545453,0.6,0.0,0.5454545454545454,0.40909093618392944,0.6222222447395325
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04890,Bepotastine,0.45454545454545453,0.4166666666666667,0.603367030620575,0.5454545454545454,0.40909093618392944,0.3777777850627899
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00723,Methoxamine,0.45454545454545453,0.5,0.6262626647949219,0.5454545454545454,0.40909093618392944,0.4444444477558136
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00948,Mezlocillin,0.45454545454545453,0.45454545454545453,0.0,0.5454545454545454,0.40909093618392944,0.2222222238779068
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01059,Norfloxacin,0.45454545454545453,0.5,0.603367030620575,0.5454545454545454,0.3636363744735718,0.4444444477558136
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00552,Pentostatin,0.45454545454545453,0.45454545454545453,0.603367030620575,0.5454545454545454,0.40909093618392944,0.4000000059604645
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01074,Perhexiline,0.45454545454545453,0.3333333333333333,0.6700336933135986,0.5454545454545454,0.40909093618392944,0.4444444477558136
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00409,Remoxipride,0.45454545454545453,0.3076923076923077,0.6700336933135986,0.5454545454545454,0.45454543828964233,0.3777777850627899
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00719,Azatadine,0.45454545454545453,0.5454545454545454,0.6262626647949219,0.5454545454545454,0.3636363744735718,0.5111111402511597
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01473,Betaprodine,0.45454545454545453,0.35714285714285715,0.6414141654968262,0.4545454545454546,0.3636363744735718,0.41818180680274963
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00272,Betazole,0.45454545454545453,0.3333333333333333,0.6931818127632141,0.5454545454545454,0.3636363744735718,0.44999998807907104
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01327,Cefazolin,0.45454545454545453,0.38461538461538464,0.6700336933135986,0.5454545454545454,0.40909093618392944,0.5111111402511597
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01413,Cefepime,0.45454545454545453,0.36363636363636365,0.6931818127632141,0.5454545454545454,0.40909093618392944,0.44999998807907104
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00267,Cefmenoxime,0.45454545454545453,0.3076923076923077,0.636363685131073,0.5454545454545454,0.40909093618392944,0.4000000059604645
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00923,Ceforanide,0.45454545454545453,0.38461538461538464,0.7151515483856201,0.4545454545454546,0.3636363744735718,0.3400000035762787
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01416,Cefpodoxime,0.45454545454545453,0.38461538461538464,0.6414141654968262,0.4545454545454546,0.40909093618392944,0.4000000059604645
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01112,Cefuroxime,0.45454545454545453,0.2857142857142857,0.6515151858329773,0.5454545454545454,0.40909093618392944,0.4000000059604645
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00341,Cetirizine,0.45454545454545453,0.3333333333333333,0.6595959663391113,0.5454545454545454,0.3636363744735718,0.4000000059604645
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00845,Clofazimine,0.45454545454545453,0.46153846153846156,0.709956705570221,0.4545454545454546,0.40909093618392944,0.5090909004211426
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02097,Cytidine,0.45454545454545453,0.3333333333333333,0.6931818127632141,0.5454545454545454,0.3636363744735718,0.574999988079071
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00705,Delavirdine,0.45454545454545453,0.2857142857142857,0.6969696879386902,0.4545454545454546,0.3636363744735718,0.3636363744735718
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01089,Deserpidine,0.45454545454545453,0.21428571428571427,0.636363685131073,0.5454545454545454,0.40909093618392944,0.41818180680274963
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00499,Flutamide,0.45454545454545453,0.5,0.6818181872367859,0.5454545454545454,0.3636363744735718,0.4444444477558136
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00798,Gentamicin,0.45454545454545453,0.5454545454545454,0.6595959663391113,0.5454545454545454,0.45454543828964233,0.3799999952316284
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00536,Guanidine,0.45454545454545453,0.3333333333333333,0.6700336933135986,0.5454545454545454,0.40909093618392944,0.5555555820465088
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02641,Heptanamide,0.45454545454545453,0.5,0.709956705570221,0.4545454545454546,0.40909093618392944,0.290909081697464
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01221,Ketamine,0.45454545454545453,0.45454545454545453,0.0,0.5454545454545454,0.3636363744735718,0.42500001192092896
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01587,Ketazolam,0.45454545454545453,0.4166666666666667,0.6700336933135986,0.5454545454545454,0.3636363744735718,0.5111111402511597
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04948,Lofexidine,0.45454545454545453,0.3076923076923077,0.6595959663391113,0.5454545454545454,0.40909093618392944,0.5199999809265137
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00454,Meperidine,0.45454545454545453,0.23076923076923078,0.6515151858329773,0.5454545454545454,0.40909093618392944,0.46000000834465027
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00370,Mirtazapine,0.45454545454545453,0.38461538461538464,0.5858585834503174,0.5454545454545454,0.40909093618392944,0.5090909004211426
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00735,Naftifine,0.45454545454545453,0.45454545454545453,0.6818181872367859,0.5454545454545454,0.3636363744735718,0.4888888895511627
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00585,Nizatidine,0.45454545454545453,0.5454545454545454,0.6359307169914246,0.5454545454545454,0.40909093618392944,0.5
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB03266,Pentanedial,0.45454545454545453,0.4166666666666667,0.6414141654968262,0.5454545454545454,0.45454543828964233,0.4000000059604645
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00649,Stavudine,0.45454545454545453,0.38461538461538464,0.603367030620575,0.5454545454545454,0.40909093618392944,0.6222222447395325
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04826,Thenalidine,0.45454545454545453,0.3076923076923077,0.6969696879386902,0.4545454545454546,0.40909093618392944,0.4545454680919647
http://www.bioknowlogy.br/resource/Antibiotic/ceftazidime,ceftazidime,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00697,Tizanidine,0.45454545454545453,0.45454545454545453,0.6040404438972473,0.5454545454545454,0.40909093618392944,0.5600000023841858
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01427,Amrinone,0.45454545454545453,0.4166666666666667,0.6931818127632141,0.5454545454545454,0.40909093618392944,0.42500001192092896
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00272,Betazole,0.45454545454545453,0.3076923076923077,0.6931818127632141,0.5454545454545454,0.3181818127632141,0.22499999403953552
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01560,Cathinone,0.45454545454545453,0.5,0.0,0.5454545454545454,0.40909093618392944,0.3333333432674408
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00671,Cefixime,0.45454545454545453,0.3333333333333333,0.6931818127632141,0.5454545454545454,0.3181818127632141,0.550000011920929
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00274,Cefmetazole,0.45454545454545453,0.35714285714285715,0.6969696879386902,0.4545454545454546,0.40909093618392944,0.2181818187236786
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00923,Ceforanide,0.45454545454545453,0.5833333333333334,0.7590909004211426,0.4545454545454546,0.3636363744735718,0.3199999928474426
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00493,Cefotaxime,0.45454545454545453,0.5833333333333334,0.8007575869560242,0.4545454545454546,0.40909093618392944,0.5
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01332,Ceftizoxime,0.45454545454545453,0.46153846153846156,0.709956705570221,0.4545454545454546,0.40909093618392944,0.5272727012634277
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01112,Cefuroxime,0.45454545454545453,0.46153846153846156,0.731168806552887,0.5454545454545454,0.40909093618392944,0.5199999809265137
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00341,Cetirizine,0.45454545454545453,0.4166666666666667,0.6595959663391113,0.4545454545454546,0.40909093618392944,0.30000001192092896
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00223,Diflorasone,0.45454545454545453,0.5384615384615384,0.6623376607894897,0.4545454545454546,0.40909093618392944,0.38181817531585693
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00494,Entacapone,0.45454545454545453,0.5,0.6595959663391113,0.5454545454545454,0.40909093618392944,0.3400000035762787
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00655,Estrone,0.45454545454545453,0.4166666666666667,0.0,0.5454545454545454,0.3636363744735718,0.5142857432365417
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02545,Fexaramine,0.45454545454545453,0.5,0.683549702167511,0.5454545454545454,0.3636363744735718,0.30000001192092896
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01221,Ketamine,0.45454545454545453,0.4166666666666667,0.7095959186553955,0.5454545454545454,0.3181818127632141,0.375
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01006,Letrozole,0.45454545454545453,0.3076923076923077,0.6700336933135986,0.5454545454545454,0.3636363744735718,0.2888889014720917
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00253,Medrysone,0.45454545454545453,0.2857142857142857,0.6700336933135986,0.5454545454545454,0.40909093618392944,0.3333333432674408
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00170,Menadione,0.45454545454545453,0.4166666666666667,0.6818181872367859,0.5454545454545454,0.3636363744735718,0.3333333432674408
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00454,Meperidine,0.45454545454545453,0.3076923076923077,0.6515151858329773,0.5454545454545454,0.40909093618392944,0.30000001192092896
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01357,Mestranol,0.45454545454545453,0.46153846153846156,0.6818181872367859,0.5454545454545454,0.40909093618392944,0.35555556416511536
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00763,Methimazole,0.45454545454545453,0.3333333333333333,0.6969696879386902,0.4545454545454546,0.3181818127632141,0.20000000298023224
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01578,Metrizamide,0.45454545454545453,0.35714285714285715,0.6969696879386902,0.4545454545454546,0.3181818127632141,0.30909091234207153
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00235,Milrinone,0.45454545454545453,0.4166666666666667,0.5367003679275513,0.5454545454545454,0.40909093618392944,0.3777777850627899
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00735,Naftifine,0.45454545454545453,0.5454545454545454,0.0,0.5454545454545454,0.3636363744735718,0.4444444477558136
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01149,Nefazodone,0.45454545454545453,0.38461538461538464,0.7151515483856201,0.4545454545454546,0.40909093618392944,0.3400000035762787
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01280,Nelarabine,0.45454545454545453,0.38461538461538464,0.6595959663391113,0.5454545454545454,0.3636363744735718,0.3199999928474426
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00238,Nevirapine,0.45454545454545453,0.38461538461538464,0.6595959663391113,0.5454545454545454,0.3636363744735718,0.30000001192092896
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB03119,Pentane,0.45454545454545453,0.36363636363636365,0.0,0.5454545454545454,0.3181818127632141,0.37142857909202576
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01224,Quetiapine,0.45454545454545453,0.38461538461538464,0.7151515483856201,0.4545454545454546,0.3636363744735718,0.4000000059604645
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB06144,Sertindole,0.45454545454545453,0.46153846153846156,0.683549702167511,0.5454545454545454,0.3636363744735718,0.1599999964237213
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00285,Venlafaxine,0.45454545454545453,0.5,0.6623376607894897,0.4545454545454546,0.40909093618392944,0.4363636374473572
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB03127,Benzamidine,0.45454545454545453,0.4166666666666667,0.6515151858329773,0.5454545454545454,0.40909093618392944,0.2800000011920929
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00217,Bethanidine,0.45454545454545453,0.4166666666666667,0.5848484635353088,0.5454545454545454,0.40909093618392944,0.3799999952316284
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01421,Paromomycin,0.45454545454545453,0.5,0.7151515483856201,0.4545454545454546,0.40909093618392944,0.5600000023841858
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00738,Pentamidine,0.45454545454545453,0.4166666666666667,0.6515151858329773,0.5454545454545454,0.40909093618392944,0.2800000011920929
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00652,Pentazocine,0.45454545454545453,0.38461538461538464,0.6515151858329773,0.5454545454545454,0.40909093618392944,0.30000001192092896
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01256,Retapamulin,0.45454545454545453,0.46153846153846156,0.6595959663391113,0.4545454545454546,0.40909093618392944,0.3400000035762787
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04222,Sparsomycin,0.45454545454545453,0.5384615384615384,0.7787878513336182,0.36363636363636365,0.40909093618392944,0.5600000023841858
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04628,Allosamidin,0.45454545454545453,0.45454545454545453,0.6623376607894897,0.4545454545454546,0.40909093618392944,0.290909081697464
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00827,Cinoxacin,0.45454545454545453,0.75,0.0,0.4545454545454546,0.40909093618392944,0.5555555820465088
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00845,Clofazimine,0.45454545454545453,0.4166666666666667,0.6969696879386902,0.4545454545454546,0.40909093618392944,0.290909081697464
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB03966,Clorobiocin,0.45454545454545453,0.5,0.6414141654968262,0.5454545454545454,0.40909093618392944,0.290909081697464
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01553,Cloxazolam,0.45454545454545453,0.4,0.6515151858329773,0.5454545454545454,0.45454543828964233,0.5199999809265137
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00590,Doxazosin,0.45454545454545453,0.5,0.6700336933135986,0.5454545454545454,0.40909093618392944,0.3777777850627899
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00254,Doxycycline,0.45454545454545453,0.6,0.6623376607894897,0.4545454545454546,0.40909093618392944,0.38181817531585693
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01225,Enoxaparin,0.45454545454545453,0.5,0.6515151858329773,0.5454545454545454,0.40909093618392944,0.46000000834465027
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04576,Fleroxacin,0.45454545454545453,0.7,0.7787878513336182,0.36363636363636365,0.3636363744735718,0.5600000023841858
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00322,Floxuridine,0.45454545454545453,0.4166666666666667,0.6969696879386902,0.4545454545454546,0.40909093618392944,0.4000000059604645
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02109,Hadacidin,0.45454545454545453,0.4444444444444444,0.603367030620575,0.5454545454545454,0.40909093618392944,0.3777777850627899
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00487,Pefloxacin,0.45454545454545453,0.7,0.7787878513336182,0.36363636363636365,0.40909093618392944,0.6000000238418579
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00817,Rosoxacin,0.45454545454545453,0.6666666666666666,0.7373737692832947,0.4545454545454546,0.40909093618392944,0.5555555820465088
http://www.bioknowlogy.br/resource/Antibiotic/dibekacin,dibekacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01105,Sibutramine,0.45454545454545453,0.38461538461538464,0.6700336933135986,0.5454545454545454,0.40909093618392944,0.3777777850627899
http://www.bioknowlogy.br/resource/Antibiotic/dibekacin,dibekacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00560,Tigecycline,0.45454545454545453,0.3333333333333333,0.6700336933135986,0.5454545454545454,0.3636363744735718,0.31111112236976624
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04628,Allosamidin,0.45454545454545453,0.4166666666666667,0.7151515483856201,0.4545454545454546,0.40909093618392944,0.47999998927116394
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB03127,Benzamidine,0.45454545454545453,0.45454545454545453,0.7151515483856201,0.4545454545454546,0.40909093618392944,0.4399999976158142
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01190,Clindamycin,0.45454545454545453,0.4166666666666667,0.6595959663391113,0.4545454545454546,0.40909093618392944,0.4399999976158142
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00738,Pentamidine,0.45454545454545453,0.45454545454545453,0.7151515483856201,0.4545454545454546,0.40909093618392944,0.4399999976158142
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01256,Retapamulin,0.45454545454545453,0.5,0.6595959663391113,0.4545454545454546,0.40909093618392944,0.5600000023841858
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04826,Thenalidine,0.45454545454545453,0.3333333333333333,0.6515151858329773,0.5454545454545454,0.40909093618392944,0.3199999928474426
